school_id,name,minutes,half_width_m,pop_reachable,pop_straightline,pop_reach_ratio
genova_0215,Istituto Scolastico Vittorino Bernini,10,40.0,5004.917844557762,11628.694341530278,0.4303937912172468
genova_0216,Padiglione E,10,40.0,3649.4549195409563,13878.039844729112,0.2629661652778019
genova_0217,Scuola elementare San Giacomo,10,40.0,1640.7769049203398,5630.643727119471,0.29140130053295515
genova_0218,Scuola primaria Pino,10,40.0,831.3576898813992,4631.931620169198,0.1794840161848138
genova_0219,Scuola elementare di Stato Montesignano,10,40.0,3450.271567569952,6022.527409946601,0.5728942905052787
genova_0220,Istituto Comprensivo Bolzaneto,10,40.0,5107.004446519613,8430.96215234913,0.6057439654258965
genova_0221,Scuola Elementare Statale Cesare Battisti,10,40.0,9636.384925312102,19212.95426277987,0.5015566473283136
genova_0222,Plesso Gabriello Chiabrera,10,40.0,4732.267448705998,16958.921293856336,0.2790429513002306
genova_0223,Scuola Elementare di Stato Ettore Vernazza,10,40.0,5000.0325913876295,11029.859207223057,0.45331789803022043
genova_0224,Scuola Elementare Gerolamo da Passano,10,40.0,8888.293418512345,18846.343140438657,0.4716189953816932
genova_0225,Scuole Elementari di Stato Armando Diaz,10,40.0,6917.772658405303,17372.746907080636,0.39819682491234687
genova_0226,Scuola infanzia Garbarino,10,40.0,5362.37321983613,18347.674211543555,0.29226446676616696
genova_0227,Istituto di Istruzione Superiore Aldo Gastaldi - Giuseppe Cesare Abba,10,40.0,5767.942624598522,11683.09193156071,0.4937000118108289
genova_0228,,10,40.0,4854.729470527321,15332.862942933774,0.31662250478568627
genova_0229,"Istituto comprensivo Quezzi ""Gilberto Govi""",10,40.0,7551.546089095518,10517.608057297752,0.7179908252861542
genova_0230,Istituto Comprensivo Molassana,10,40.0,4011.0175942742826,6538.606987929775,0.6134361036958781
genova_0231,Asilo Infantile Lorenzo Stallo,10,40.0,6592.454985074997,9677.665385403914,0.6812030301252092
genova_0232,Scuola Elementare Giovanni da Verrazzano,10,40.0,3347.802703050226,6045.841846987871,0.5537364006169218
genova_0233,,10,40.0,6761.203090786337,10958.404384716308,0.6169879166182433
genova_0234,Il Sole del Mirto,10,40.0,9752.25659379661,25874.844777019694,0.3769010665701814
genova_0235,Istituto Opera Pia Causa,10,40.0,3937.4378653717044,17721.163880753516,0.22218844607876184
genova_0236,Scuola Elementare A. G. Barrili,10,40.0,12891.35504142761,21857.934882717134,0.5897791859385895
genova_0237,Scuola Primaria Vittorio Alfieri,10,40.0,2685.227159072124,5642.847865555643,0.4758638232058226
genova_0238,Scuola Elementare di Stato Giovanni Daneo,10,40.0,13451.03584728241,20542.910590441188,0.6547775101324398
genova_0239,Scuola primaria Maria Mazzini,10,40.0,8704.282182345389,23333.922737295627,0.37303124212513805
genova_0240,Scuola primaria Villa Banfi,10,40.0,3542.369609516263,9009.711030703707,0.393172388930612
genova_0241,Asilo Nido comunale Il Veliero,10,40.0,7843.911070637423,20251.907653481456,0.3873171458634908
genova_0242,Asilo nido Lo Smeraldo,10,40.0,2303.3711879160996,9314.459522409867,0.24728983816767547
genova_0243,Istituto Paritario Santa Maria Ad Nives,10,40.0,4324.2561957430835,11283.262487439086,0.38324520062854106
genova_0244,ITIS Italo Calvino,10,40.0,8515.888682181834,19461.85853137566,0.43756811141406904
genova_0245,Scuola comprensiva di Via Mogadiscio,10,40.0,684.6126788214967,3067.7646828438837,0.22316336146970897
genova_0246,,10,40.0,8253.093457905055,11077.724891605889,0.7450170083352414
genova_0247,Bixio Granarolo,10,40.0,8163.632766246796,24675.677502176717,0.3308372289079664
genova_0248,Scuola primaria Teglia,10,40.0,3012.700332187414,4968.583860847541,0.6063499010105281
genova_0249,Asilo Nido Villa Letizia,10,40.0,4177.352578628983,7160.439640755474,0.5833933093790097
genova_0250,Scuola Elementare di Stato Ludovico Ariosto,10,40.0,9679.212038125694,12167.247019538572,0.7955137281738828
genova_0251,Istituto di Istruzione Superiore Aldo Gastaldi - Giuseppe Cesare Abba,10,40.0,3531.0163396877047,4961.3809972180425,0.7117002991037424
genova_0252,Scuola materna Villa Banfi,10,40.0,3969.694283983931,9338.50200483702,0.4250889791454526
genova_0253,Scuola elementare Don Bosco,10,40.0,2229.2867137932776,5723.560525157489,0.3894929919924166
genova_0254,,10,40.0,8123.219999499321,11534.463571527987,0.7042564180922049
genova_0255,IPSIA Piero Gaslini - Succursale,10,40.0,10247.231824359893,20802.924736069443,0.4925861124994884
genova_0256,Nido d'infanzia Villa Savoretti,10,40.0,10247.231824359893,20148.891040852068,0.5085754746295235
genova_0257,Scuola dell'Infanzia Eugenia Ravasco,10,40.0,1294.684342400469,7388.143994917622,0.17523810354685768
genova_0258,Scuola dell'Infanzia statale Villa Parodi,10,40.0,6007.163594054542,14925.657275925001,0.4024722987405092
genova_0259,Scuola elementare Bruno Ball - Scuola Materna Il Glicine,10,40.0,2979.596989045143,8292.964147042592,0.3592921585351019
genova_0260,Scuola primaria Mario Emanuelli,10,40.0,2981.4346067506076,8128.061593922936,0.36680758041741723
genova_0261,Istituto Nautico San Giorgio,10,40.0,1648.8062503404917,10788.969264795798,0.15282333370996942
genova_0262,Scuola elementare di Stato Jessie Mario,10,40.0,8415.034705896378,16184.591787777543,0.5199411153669835
genova_0263,"Asilo nido ""Pollicino""",10,40.0,1640.7769049203398,5304.299515326525,0.30932961085236454
genova_0264,Istituto d'Istruzione Superiore Statale Einaudi Casaregis Galilei,10,40.0,6931.314067902718,18134.176157747286,0.38222381913619613
genova_0265,Mameli,10,40.0,7440.557818775177,23606.301128113373,0.31519371791432493
genova_0266,San Marino,10,40.0,1111.3329092012345,2446.19291222926,0.4543112293578092
genova_0267,"Istituto comprensivo Quezzi ""Susanna Fontanarossa""ex Govi",10,40.0,6622.486423473618,10327.412409432627,0.6412532162872585
genova_0268,Villa Stalder,10,40.0,5362.896903191805,9851.959412820079,0.5443482538319451
genova_0269,IPSIS Gaslini Meucci,10,40.0,1869.0297692799568,5929.0976228288,0.31523005492161793
genova_0270,Istituto Santa Caterina,10,40.0,986.3244241762161,2836.3657887726367,0.3477423215582579
genova_0271,Scuola dell'infanzia Carlo Garrone,10,40.0,1046.3735643343252,1633.9504174628482,0.6403949306852924
genova_0272,Scuola dell'infanzia Il Giardino della Fenice,10,40.0,905.1734641460702,1567.5783138692004,0.5774342858264357
genova_0273,Nido d'infanzia Alice,10,40.0,2000.8902903062105,3627.1812953586973,0.5516377945779904
genova_0274,,10,40.0,350.69747578829526,1377.7704297683294,0.25453984801173635
genova_0275,,10,40.0,350.69747578829526,1344.9783801562198,0.26074580897542876
genova_0276,,10,40.0,350.69747578829526,1345.2017246464502,0.26070251722318194
genova_0277,Scuola Materna del Camoscio,10,40.0,3471.435637254715,22071.549321663166,0.15728101306633288
genova_0278,,10,40.0,9619.634113695622,22434.06205160588,0.42879591273159673
genova_0279,Scuola dell'infanzia Bertani,10,40.0,7124.385256118774,20624.159280597494,0.3454388205206092
genova_0280,Scuola elementare Walt Disney,10,40.0,4574.804748165011,18841.31700844869,0.24280705781414377
genova_0281,,10,40.0,1967.8136158250738,7034.9988595053455,0.2797176879661125
genova_0282,Asilo dell'Infanzia G. Lombardo Radice,10,40.0,4622.128863147199,18338.515491737202,0.25204487600044806
genova_0283,Scuola Primaria Giosuè Borsi,10,40.0,3122.1662643831637,20099.127957672696,0.1553383943302525
genova_0284,Scuola dell'infanzia San Paolo,10,40.0,7839.92511469841,19628.384190149533,0.3994177533285119
genova_0285,Scuola Primaria Prato,10,40.0,2221.4298410487177,4814.988254483715,0.4613572710130961
genova_0286,Scuola Comunale dell'Infanzia Coccinella,10,40.0,1478.6501396484673,2841.641633685753,0.5203506741033292
genova_0287,Istituto Alberghiero Marco Polo,10,40.0,2997.5450467927753,9033.292437408567,0.33183305727813883
genova_0288,Istituto Santa Marta,10,40.0,741.8493711280823,20808.82788222931,0.035650704370601284
genova_0289,Scuola dell'infanzia Casa dei Bambini,10,40.0,3405.429713505851,5371.123107595509,0.6340256302615934
genova_0290,Scuola Elementare Elsa Morante,10,40.0,2434.593990098834,6379.059303257987,0.38165407693504433
genova_0291,Scuola Primaria E.A. D'Albertis,10,40.0,4652.449816251993,7313.235419281002,0.6361684739405528
genova_0292,Istituto Byron,10,40.0,6156.607375160721,13656.748064251224,0.45081064292872547
genova_0293,,10,40.0,8123.219999499321,11481.63775720456,0.7074966282055117
genova_0294,,10,40.0,2229.2867137932776,5734.131244838274,0.3887749719366866
genova_0295,Scuola dell'infanzia Don Bosco,10,40.0,2229.2867137932776,6143.0813011622795,0.3628938971345688
genova_0296,Scuola dell'infanzia Bertoncini,10,40.0,8991.558587975502,23888.7222168462,0.3763934506984514
genova_0297,Scuola primaria Natale Gallino,10,40.0,2439.058621703982,4224.144129396276,0.577408948887494
genova_0298,Scuola Primaria San Giovanni Battista,10,40.0,13709.548382205963,22969.76756180885,0.596851855175079
genova_0000,Scuola Materna Statale,15,40.0,34310.22828186989,58026.71498787671,0.5912833130229445
genova_0001,Asilo 'Delia Repetto',15,40.0,15091.180358737782,36836.94712262571,0.40967510984287275
genova_0002,Scuola Primaria Pietro Thouar,15,40.0,7409.441336771157,11457.281971975248,0.6467014912345533
genova_0003,Scuola dell'infanzia Tollot Orientale,15,40.0,12922.687664555311,38552.31146017149,0.33519877732638104
genova_0004,Scuola Primaria A. De Scalzi-F.lli Polacco,15,40.0,13280.0703207767,38857.82669888444,0.34176050101015953
genova_0005,Asilo Nido La Filastrocca,15,40.0,17221.14862453297,36626.61232713924,0.4701813116298666
genova_0006,Asilo nido 'Camelot',15,40.0,16156.926452884854,34419.16954346689,0.46941651025254344
genova_0007,Scuola dell'infanzia comunale Santa Sofia,15,40.0,16180.885059967564,24166.99008788867,0.6695449040663382
genova_0008,Asilo Il Castello,15,40.0,10982.973752124795,21623.205599141344,0.5079253259544888
genova_0009,,15,40.0,5728.115933188796,20397.527225581554,0.2808240366511133
genova_0010,Asilo Nido Comunale 'Arcobaleno',15,40.0,29948.916015839575,53875.48925222941,0.5558913047754878
genova_0011,Scuola Materna Paritaria 'Virgina Centurione Bracelli',15,40.0,25606.25827355385,52940.786745646474,0.48367732796603274
genova_0012,Scuola Elementare di Stato A. Silvio Novaro,15,40.0,3240.8142821500637,13933.554780603303,0.23259062982703838
genova_0013,Scuola Elementare Statale Sacro Cuore,15,40.0,7002.106693481355,20669.393222162875,0.33876692064541625
genova_0014,Scuola Comunale dell'infanzia Colombo,15,40.0,16117.324561016858,27714.611601482775,0.5815461097840013
genova_0015,Scuola d'infanzia Statale Antonio Burlando,15,40.0,11673.438337065923,26424.02140250165,0.44177372396317993
genova_0016,Scuola Primaria Statale Antonio Burlando,15,40.0,11673.438337065923,26625.7616060682,0.4384264574203002
genova_0017,Scuola Primaria Statale 'Giovine Italia',15,40.0,21074.18097605452,53562.7782757891,0.39344824250052496
genova_0018,Scuola Elementare statale Carlo Palli,15,40.0,11359.547373546513,18287.37381263705,0.6211688725746268
genova_0019,Scuola Vespertina 'Rosanna Benzi',15,40.0,10885.820756574869,18700.275311273952,0.5821208819322604
genova_0020,Scuola Elementare di Stato A. G. Brignole Sale,15,40.0,9230.186476150751,27356.701758437754,0.3374012904645511
genova_0021,Scuola Infanzia Emanuele Luzzati,15,40.0,24999.502507476805,57175.33718861231,0.43724276474325696
genova_0022,I.T.C. Eugenio Montale,15,40.0,24999.502507476805,57463.660181935375,0.4350489061839434
genova_0023,Scuola Elementare Statale Gilberto Govi,15,40.0,8683.398777481616,17948.522048972547,0.4837946407948777
genova_0024,Scuola primaria G. Embriaco,15,40.0,13527.780450100396,25756.49865038124,0.5252181452815661
genova_0025,Scuola Materna San Bernardo,15,40.0,8566.116725172793,22493.144908686118,0.38083232735787154
genova_0026,,15,40.0,11852.656781275886,27913.26972631403,0.4246244491415603
genova_0027,Asilo nido comunale Cantaegua,15,40.0,1116.0659445076903,3971.861415043237,0.28099317369952626
genova_0028,Scuola dell'infanzia Comunale Maddalena,15,40.0,21396.165261988936,38629.87642521066,0.5538760990709604
genova_0029,Scuola elementare (primaria) - Paritaria N.S. del Monte,15,40.0,16964.18700743854,42337.224300915506,0.40069199829597013
genova_0030,Scuola materna (dell'infanzia) - Paritaria Nostra Signora del Monte,15,40.0,16879.78955533445,42192.59795258184,0.40006518618040077
genova_0031,Scuola primaria dieci dicembre,15,40.0,17935.454602283593,33305.50714621128,0.5385131811248779
genova_0032,Scuola Primaria Giovanni Pascoli (succursale),15,40.0,11819.999636758286,16362.167384734936,0.7223981614920857
genova_0033,Scuola Infanzia Primavera,15,40.0,4764.126988673657,12913.86653892752,0.3689156128656501
genova_0034,Scuola Materna Comunale Tina Quaglia,15,40.0,10087.163277526051,17941.815513860434,0.5622153047852656
genova_0035,Scuola elementare di Stato Emilio Salgari,15,40.0,25386.08888993541,37808.87707106405,0.6714319719736911
genova_0036,Gesù Nazareno,15,40.0,21803.051854748723,39178.50879124201,0.556505403789707
genova_0037,La vita è bella,15,40.0,13729.804924822449,41363.22353527792,0.33193266267346294
genova_0038,Giovanni Lombardo Radice,15,40.0,9364.302206426859,29092.62470792474,0.32187890575153405
genova_0039,Scuola Primaria Aldo Moro,15,40.0,4146.967663688063,14776.53873138838,0.2806454027612744
genova_0040,Scuola primaria Edmondo De Amicis,15,40.0,4037.330673059642,8680.639837078277,0.4650959778119908
genova_0041,Scuola per l'infanzia Peter Pan,15,40.0,6548.6032913541785,9169.862054446337,0.7141441444235088
genova_0042,Scuola dell'infanzia Mimosa,15,40.0,1116.0659445076903,3970.862941311976,0.2810638294503666
genova_0043,Scuola Materna Statale Felice Cavallotti,15,40.0,8683.398777481616,16922.344678986967,0.5131321304584984
genova_0044,Scuola di infanzia Albero D'Oro,15,40.0,26528.848933045865,52296.650550126586,0.507276252952717
genova_0045,Scuola infanzia Il Gabbiano,15,40.0,5965.905809523836,10509.818592267995,0.567650693220615
genova_0046,Asilo Nido Comunale Il Girasole,15,40.0,33986.16279460907,57833.13743494064,0.5876589841393576
genova_0047,Micronido Pratorotondo,15,40.0,11595.413433616404,16573.73120248124,0.6996260100972594
genova_0048,Asilo Nido Lo Scoiattolo,15,40.0,8601.733164060712,13410.32869833668,0.641425975272896
genova_0049,Asilo Nido Nati sotto al cavolo,15,40.0,22917.515184218733,53344.0101104749,0.4296174047799705
genova_0050,,15,40.0,9283.823870778604,19322.389582628453,0.48046975924370694
genova_0051,Asilo Infantile Borgopila,15,40.0,19710.520595938564,36650.98575154823,0.5377896444464919
genova_0052,Scuola Elementare G.B. Perasso,15,40.0,12686.06985579431,35795.42555828024,0.35440477820663185
genova_0053,Scuola Materna San Martino d'Albaro,15,40.0,12686.06985579431,35948.85659273078,0.3528921656540131
genova_0054,Istituto Paritario Maria Ausiliatrice,15,40.0,36325.652170844376,58735.63102352582,0.6184602350878735
genova_0055,Istituto Suore dell'Immacolata,15,40.0,14410.599938996136,36573.7263180484,0.3940150865044559
genova_0056,Scuola materna comunale Maria Mazzini,15,40.0,18813.552226886768,30628.321137032955,0.6142534598195507
genova_0057,Scuola Materna Suore Medee,15,40.0,20086.53998520076,49520.635783518184,0.4056195900434321
genova_0058,Istituto Champagnat,15,40.0,13776.216314591467,22405.45735809177,0.614859857329186
genova_0059,Asilo Nido Comunale Centofiori,15,40.0,4764.126988673657,12920.28772064444,0.36873226755325167
genova_0060,Asilo nido Casetta degli Orsacchiotti,15,40.0,6116.398358698647,16174.949456390641,0.37814018369510816
genova_0061,Scuola Infanzia Chighizola,15,40.0,13340.174537335039,20698.773425644336,0.6444910653888067
genova_0062,Scuola elementare Papa Giovanni XXIII,15,40.0,22660.84915247679,53405.468848024015,0.4243170154907316
genova_0063,Asilo L'Aquilone,15,40.0,11176.694400657714,19137.96660881013,0.5840063695958453
genova_0064,Scuola Materna Suore figlie di San Giuseppe,15,40.0,10070.205507911742,18319.770252459944,0.549690600326144
genova_0065,Scuola Primaria Ada Negri,15,40.0,12206.299801885729,18758.64390763969,0.6507026766958651
genova_0066,Scuola Materna Viale Modugno 18,15,40.0,11597.77884547634,19137.87609770001,0.6060118053993547
genova_0067,Scuola Materna Venerabile Maria Cristina,15,40.0,122.26183874365117,157.31433229046058,0.7771818178518565
genova_0068,Deledda International School,15,40.0,7447.498277988229,22942.14513722165,0.32462083355515464
genova_0069,Scuola superiore di primo grado Don Milani - Colombo,15,40.0,19287.9281286788,39872.33232640303,0.48374215911885693
genova_0070,Scuola dell'infanzia Comunale San Luigi,15,40.0,20347.63597376585,40144.77953745372,0.5068563386873801
genova_0071,Scuola Materna elementare suore Benedettine della provvidenza,15,40.0,6755.369774822332,16426.580095485897,0.4112462688858005
genova_0072,Scuola Infanzia Emma Valle,15,40.0,6820.6481272165665,12085.247192854906,0.5643780402976863
genova_0073,Asilo Nido Mongolfiera,15,40.0,18107.996049268615,32837.03058424693,0.5514504730508627
genova_0074,Scuola Infanzia Firpo,15,40.0,21006.432817526234,33169.99890136214,0.6332961565658538
genova_0075,Scuola infanzia San Fruttuoso,15,40.0,25901.29215429306,47218.8044707799,0.5485376524160281
genova_0076,Scuola dell'infanzia Monticelli,15,40.0,19081.642600668223,42967.94421004472,0.4440901921532346
genova_0077,,15,40.0,11781.444011837735,19601.651021775804,0.6010434528575951
genova_0078,Asilo Nido Le Giuggiole,15,40.0,3972.157063056286,5826.391063503279,0.6817525668570411
genova_0079,Scuola dell'infanzia Jean Piaget,15,40.0,11934.588976800813,14017.816554478142,0.8513871565103468
genova_0080,Scuola elementare Domenico Ferrero,15,40.0,12160.511991285457,13915.296508552465,0.873895283784395
genova_0081,Scuola elementare (primaria) - Paritaria Contubernio D'Albertis,15,40.0,29410.9487953336,56478.8549426746,0.5207426536034659
genova_0082,ISFORCOOP,15,40.0,27295.18780982375,51820.48427512005,0.5267258342263055
genova_0083,,15,40.0,11240.154118149652,15366.795388345816,0.7314572644517796
genova_0084,Istituto Eugenia Ravasco,15,40.0,14089.307411314789,21128.090923879696,0.6668518922071927
genova_0085,Scuola dell'Infanzia paritaria San Filippo Neri,15,40.0,19617.998843278623,40051.27140938437,0.48982212431543315
genova_0086,Scuola dell’Infanzia paritaria Don Daste,15,40.0,5449.954326009751,14115.858354308923,0.3860873486553604
genova_0087,Scuola Primaria Evasio Montanella,15,40.0,8446.924406771957,13863.99331246292,0.6092706636823508
genova_0088,Scuola dell'Infanzia Branega,15,40.0,8446.924406771957,13786.470157326812,0.6126966736502051
genova_0089,Scuola dell'Infanzia Nuova Cantina,15,40.0,4146.967663688063,14617.842057470609,0.28369219255373673
genova_0090,Asilo Nido La Gabbianella,15,40.0,561.308701626463,2298.803231365355,0.24417431382027352
genova_0091,Nido d'infanzia Oleandro,15,40.0,19924.012925916388,37680.31337343784,0.5287645229607224
genova_0092,Asilo Nido l’Arca di Noè,15,40.0,13880.806935666245,31486.21050360801,0.44085352646917103
genova_0093,Asilo Tollot - Scuola Materna,15,40.0,14857.184760196735,30677.70550304668,0.48429908679843187
genova_0094,,15,40.0,9793.691503057746,27747.879303859365,0.3529527931057265
genova_0095,Fabbrica dei sogni,15,40.0,10032.677807160415,26256.62050779496,0.3821008802020791
genova_0096,Asilo nido Aquilone,15,40.0,1836.1298197523874,11825.09754267103,0.15527396819575376
genova_0097,Scuola Materna Doria,15,40.0,3655.361001976282,5851.9547003561165,0.6246393195343494
genova_0098,Gabbiano,15,40.0,12796.20021148024,28566.17440383876,0.4479493834414408
genova_0099,Scuola Infanzia Fantasia,15,40.0,4072.7093162828214,28181.63115268805,0.14451645095405893
genova_0100,Scuola dell'Infanzia San Pietro,15,40.0,15186.156873703152,25653.547746697965,0.5919710218504909
genova_0101,Asilo nido Nuvola,15,40.0,3401.6018640029433,11083.782899433796,0.3068989978301281
genova_0102,Locali parrocchiali e asilo statale,15,40.0,21991.231325156186,43067.30867070777,0.5106246943197899
genova_0103,Istituto Comprensivo Maddalena-Bertani,15,40.0,23657.381963647604,39511.62068242133,0.5987449149149365
genova_0104,"Scuola Primaria ""Giano Grillo""",15,40.0,21707.01883422971,39411.523581101515,0.5507784744621897
genova_0105,Scuola dell'infanzia Birulò,15,40.0,23303.512711045223,43002.89901871891,0.5419056213140733
genova_0106,Istituto Eugenia Ravasco - Scuola Materna,15,40.0,14089.307411314789,21202.02226615603,0.6645265830988683
genova_0107,Scuola dell'infanzia statale di Piazza Sarzano,15,40.0,13558.995254503952,21277.61599407097,0.6372422201003243
genova_0108,Nido d'infanzia comunale San Donato,15,40.0,17613.07010396622,27975.660176801364,0.6295855037076746
genova_0109,Asilo Nido Aziendale La Trottola,15,40.0,15122.904022975508,36245.987180604614,0.41722974594737594
genova_0110,Convitto Nazionale Cristoforo Colombo,15,40.0,16545.35916418519,42166.2404566905,0.3923840253479355
genova_0111,Girandolina,15,40.0,12796.20021148024,28690.969733087626,0.4460009658273463
genova_0112,Scuola Infanzia XVI Giugno,15,40.0,14048.426608921109,29411.791064936275,0.4776460766331623
genova_0113,Scuola materna Fantasia,15,40.0,4710.149997995813,6391.305580639299,0.7369621024323912
genova_0114,Istituto Agrario Bernardo Marsano - Succursale,15,40.0,5659.3576184465,10401.950441575062,0.5440669661169393
genova_0115,Asilo Nido San Desiderio,15,40.0,1274.0932663863316,1928.6322918225032,0.6606201046143167
genova_0116,Scuola Primaria San Desiderio,15,40.0,1249.770576829852,1916.7752825320465,0.6520172647358609
genova_0117,Scuola Primaria 2 Giugno,15,40.0,2717.945569398159,3562.815812734605,0.7628644623399787
genova_0118,Azienda Agraria Succursale Istituto Marsano,15,40.0,1744.5734757190571,5566.784199857348,0.31338981593067017
genova_0119,Scuola Materna,15,40.0,13717.565169944763,31899.476031809005,0.43002478022730223
genova_0120,Scuola dell'Infanzia Alice nel paese delle meraviglie,15,40.0,27157.618202103375,50824.34594022855,0.5343426993441649
genova_0121,Scuola dell'infanzia di Piazza S. Maria in Via Lata,15,40.0,13527.780450100396,25217.44355414596,0.5364453546234393
genova_0122,Scuola dell'Infanzia Statale Felice Cavallotti,15,40.0,11192.890006544589,20902.601289338025,0.535478328826654
genova_0123,Scuola dell'infanzia Il Delfino,15,40.0,9911.518707828167,35294.4505614566,0.2808237144978272
genova_0124,Scuola Elementare di Stato Luigi Manfredi,15,40.0,2092.8650098717217,3279.44465833924,0.6381766512052013
genova_0125,Centro Pedagogico l'Emile,15,40.0,6261.478104369194,8082.063195430038,0.7747375828377233
genova_0126,Scuola Materna Comunale Gnecco Massa,15,40.0,8307.646387458286,11946.932564477587,0.6953790307781452
genova_0127,Scuola Elementare Angelo Gianelli,15,40.0,8725.556095325974,12298.742976025998,0.7094673099791372
genova_0128,scuola Fabrizi,15,40.0,6702.652709133793,18882.518548621876,0.35496603336438826
genova_0129,Centro Infanzia Porto Antico,15,40.0,13220.123043752537,22351.06152284128,0.5914762943246549
genova_0130,Scuola Edile Genovese,15,40.0,717.0781838698686,7156.3325352949905,0.10020190933459885
genova_0131,Scuola d'Infanzia e scuola primaria Suore Domenicane,15,40.0,8703.94178899968,13101.459432607839,0.6643490241504465
genova_0132,Scuola d'Infanzia e scuola primaria Suore Domenicane,15,40.0,8703.94178899968,13101.459432607839,0.6643490241504465
genova_0133,Scuola G. Baliano,15,40.0,18384.016551879868,28624.68091991423,0.6422435451180901
genova_0134,Asilo nido Oasis,15,40.0,16187.753340164349,24729.505462968777,0.6545926834001884
genova_0135,Asilo nido vico rosa,15,40.0,23122.69228866577,36023.869131035884,0.6418714270962284
genova_0136,Asilo nido yo-yo,15,40.0,23715.545127164125,36837.988198479194,0.643779595112178
genova_0137,laboratorio migrazioni,15,40.0,16130.064140199796,24862.855769603888,0.6487615215915633
genova_0138,Nido d'infanzia comunale Sarzano,15,40.0,15066.113846752309,23759.160289636144,0.634118111208005
genova_0139,Scuola Primaria Giacomo Canepa,15,40.0,622.9902166164201,1062.8177579432981,0.586168430062736
genova_0140,Scuola dell'Infanzia di Crevari,15,40.0,622.9902166164201,1053.0508655491726,0.59160505631561
genova_0141,World English,15,40.0,17089.659385313465,28995.61095021167,0.589387801300621
genova_0142,Scuola dell'Infanzia Arcobaleno,15,40.0,2717.945569398159,3563.3246667768967,0.7627555228798725
genova_0143,Scuola materna Papa Giovanni XXIII,15,40.0,33651.3000025183,53725.49053385317,0.6263563099775544
genova_0144,Scuola Elementare Doria,15,40.0,3327.026473555733,5851.9547003561165,0.5685325064722851
genova_0145,Scuola Garaventa Don Gallo,15,40.0,17907.50291357897,27983.12041191099,0.6399394581440838
genova_0146,Istituto comprensivo Oregina,15,40.0,23171.51177861929,44205.81388673771,0.5241734003130983
genova_0147,Accademia Italiana della Marina Mercantile,15,40.0,12915.441365731098,32557.39627714429,0.3966976122964079
genova_0148,Asilo nido comunale Acquerello,15,40.0,12494.727172831892,16078.527061641445,0.7771064553941992
genova_0149,,15,40.0,4465.677448744281,8241.82365559788,0.541831229998615
genova_0150,Nido d'infanzia comunale Lomellini,15,40.0,20605.462966058923,36486.606424143596,0.5647404619253398
genova_0151,Scuola Primaria Paritaria “S. M. ad Nives”,15,40.0,6145.714318334945,11674.631965895498,0.5264161077015622
genova_0152,,15,40.0,1294.0708937505633,4734.620630717629,0.2733209257262963
genova_0153,Micro - Nido San Filippo Neri,15,40.0,19617.998843278623,40086.514265559075,0.48939148745426636
genova_0154,La Monelleria,15,40.0,12292.767780236396,18875.955623255883,0.6512394935433757
genova_0155,Scuola dell'infanzia statale Girasole,15,40.0,23730.625410003886,33254.344642702636,0.7136097753534095
genova_0156,Scuola Materna Statale di Montesignano,15,40.0,6773.17299164826,12011.60559971707,0.5638857299650099
genova_0157,Villa Dufour,15,40.0,9026.908542559742,13084.759041386531,0.6898796159721412
genova_0158,Scuola La nuvola Olga,15,40.0,12787.328175280607,40967.47403923665,0.3121336737293963
genova_0159,Scuola XII Ottobre,15,40.0,12787.328175280607,40802.90197609578,0.3133926156225852
genova_0160,Scuola primaria Camillo Sbarbaro,15,40.0,8962.699343783856,13122.944363032268,0.6829792991450951
genova_0161,Scuola dell'infanzia Guido Rossa,15,40.0,11278.64398143433,14290.179382458875,0.7892583906454533
genova_0162,Asilo nido Castello Raggio,15,40.0,11047.131895463466,14452.307213568487,0.7643853491497824
genova_0163,,15,40.0,10466.01110776104,15938.614432039358,0.6566449770390679
genova_0164,Scuola dell'Infanzia La farfalla,15,40.0,8858.096613794258,21365.06212607701,0.41460663964007655
genova_0165,Scuola dell'Infanzia Fumagalli,15,40.0,17935.454602283593,33966.051999446754,0.5280406036761567
genova_0166,Scuola dell'Infanzia A. Spinola,15,40.0,23235.617386176586,45045.51177488793,0.5158253612989259
genova_0167,Scuola primaria Ambrogio Spinola,15,40.0,23235.617386176586,44618.37734544743,0.520763388732858
genova_0168,Scuola dell'infanzia Don Acciai,15,40.0,16250.339212024212,36930.17455951925,0.44002876796138696
genova_0169,Scuola primaria Mario Mazza,15,40.0,12807.976014633328,37770.292096271136,0.3391018523761375
genova_0170,Il Castello s.n.c. Asilo Nido,15,40.0,15796.0477192688,30566.641786259635,0.5167740646723404
genova_0171,"Scuola dell'Infanzia Paritaria""Padre Ottavio Assarotti""",15,40.0,14888.212007281782,41626.43254550703,0.35766245380277606
genova_0172,"Scuola dell'Infanzia ""Casa dei bambini""",15,40.0,14000.79985050559,41636.40171192012,0.3362634443623712
genova_0173,"Scuola primaria paritaria ""Padre Ottavio Assarotti""",15,40.0,13729.804924822449,40885.325479328705,0.335812538211641
genova_0174,Scuola Primaria Paritaria Ist. Figlie di San Giuseppe,15,40.0,14000.79985050559,41728.51068156086,0.3355211969425094
genova_0175,Scuola per l'Infanzia San Pio X,15,40.0,24750.171368358133,45938.941310510396,0.5387623367518817
genova_0176,Nido San Pio X,15,40.0,24750.171368358133,45499.72503976023,0.5439630975072933
